leading_item_id,following_item_id,value
DUCMGGNW,BUZIIBYG,14526124
OXKURKXR,IGDVVKUD,152153
QRKRBYJL,LSOIUSXD,362299
SDWAYPIK,VMAQSTJE,159431
IGDVVKUD,XUOIQPFL,2210891
AHMDUILJ,VBYCLTYZ,627257
HXYSSRXE,XUOIQPFL,2202536
DBWLZWNK,BLANHGYY,185780
FTSVTTSR,RJCAXSGH,4640632
DNMPSKTB,BEZYMBBT,3116154
OJIFIHMZ,RUVXNNVA,133684
CCLHWFWF,UGEQLMXM,259236
VMAQSTJE,AHMDUILJ,230265
OKMBFVKS,UQYUIVVR,7145463
IGDVVKUD,JPBRUTWP,5696231
MBSBZBXA,QRKRBYJL,2303123
BLANHGYY,RAWUKQMJ,3842120
UIFPPCLR,RJGPVEXX,781922
UQYUIVVR,NAQIHUKZ,135715
DEWLVASR,QJQJSWFU,252929
WBLJNPZQ,AXULOHBQ,189749
QKXNTIIB,GIKPEWTY,134950
LRVGFDFM,XMKRPGLB,1131900
DDEXPPXU,OJIFIHMZ,3058723
ELQGMQWE,GIKPEWTY,137023
XIFHSOWQ,RAWUKQMJ,3842088
WQMVCOEM,XIFHSOWQ,188167
KFQSHBNH,UIFPPCLR,223920
AHMDUILJ,XUOIQPFL,2210754
ATLDMDBO,BEZYMBBT,3064615
JBVHSUWY,XUOIQPFL,2210612
ZGJXVMNI,OGAFEHLU,133361
BUZIIBYG,SNHYOVBM,333955
LPHPPJUG,PYZMVUWD,141377
OKMBFVKS,QRKRBYJL,2304553
RJCAXSGH,VMAQSTJE,155625
ATLDMDBO,WQMVCOEM,95669
DDEXPPXU,DEWLVASR,562668
CCLHWFWF,JSLXRQOK,82997
AANGBULD,LTOYKIML,556171
VBYCLTYZ,OKMBFVKS,2021469
GIKPEWTY,SNHYOVBM,365261
UXSPKBJR,DUCMGGNW,851466
OJIFIHMZ,BEZYMBBT,3120021
XIFHSOWQ,RJGPVEXX,781908
YSYHGLQK,FRHNWLNI,926104
WPQXWHYO,AHMDUILJ,210575
WBLJNPZQ,DNMPSKTB,4928405
XUOIQPFL,VUAFAIYJ,826252
OXKURKXR,LSOIUSXD,365724
UXSPKBJR,EVBVXETX,4934518
IGDVVKUD,OXKURKXR,232219
WPQXWHYO,PYZMVUWD,123343
BJALXPFS,BSRMSVTC,469544
FRHNWLNI,ZGJXVMNI,2473362
JSLXRQOK,DEWLVASR,562629
BJALXPFS,OKMBFVKS,2021296
FCYBOAXC,LSOIUSXD,198080
KJNSOAHR,ATLDMDBO,43500569
JPBRUTWP,EVBVXETX,4927919
MIRCVAMV,FITUEHWN,207307
FRHNWLNI,ZCELVYQU,321545
XUOIQPFL,WQMVCOEM,137497
UQYUIVVR,SUOYXCHP,137008
JPBRUTWP,UXSPKBJR,603977
FWUCPMMW,SUOYXCHP,138467
NAQIHUKZ,DBWLZWNK,290024
WQMVCOEM,SUOYXCHP,138467
WQMVCOEM,XIPPENFQ,260898
QJQJSWFU,GYHKIVQT,19265856
ZGJXVMNI,ELQGMQWE,814642
UXSPKBJR,UIFPPCLR,237242
JBVHSUWY,RJCAXSGH,4640727
IGDVVKUD,OKMBFVKS,2021582
ZKENOUDA,WPQXWHYO,11581928
SAHWCZNH,ZXERAXWP,164119
AANGBULD,ZGJXVMNI,2474028
LUENUFGA,ZGJXVMNI,2471816
BTMOEMEP,ROACSLMG,2249869
DEWLVASR,FQCLOEXA,2128040
JPBRUTWP,AANGBULD,582346
STZDBITS,ZXERAXWP,122856
LTOYKIML,XUOIQPFL,2210469
NZKBIBNU,VUAFAIYJ,829281
XIPPENFQ,UGEQLMXM,323891
FQCLOEXA,LLHREMKS,178339
WHPUAOID,LSOIUSXD,365890
GMBFCMIU,SUOYXCHP,138467
HCDTGMST,SAHWCZNH,1824821
FDXPMYGF,LSOIUSXD,365918
BEZYMBBT,XUOIQPFL,2206009
RCBZUSIM,STZDBITS,22043685
OKMBFVKS,AANGBULD,586903
VBYCLTYZ,WHPUAOID,167633
DDEXPPXU,FRHNWLNI,926094
IGDVVKUD,LPHPPJUG,1308242
MBSBZBXA,JBVHSUWY,484581
TGOELCAG,JPBRUTWP,5695677
STZDBITS,XMKRPGLB,1082978
ATLDMDBO,EVBVXETX,4832095
XIPPENFQ,QKXNTIIB,1609636
NZKBIBNU,LTOYKIML,556525
FITUEHWN,BEZYMBBT,3123947
KAGJCHMR,KJNSOAHR,14340675
ZGJXVMNI,KJNSOAHR,14336224
RCBZUSIM,FQCLOEXA,2129171
XIIEJNEE,DUCMGGNW,852249
DDEXPPXU,APQGTRMF,172146
FITUEHWN,UGEQLMXM,324054
OKMBFVKS,GIKPEWTY,134705
QJQJSWFU,QRKRBYJL,2307780
BTMOEMEP,UIFPPCLR,211611
JERHKLYW,DNMPSKTB,4928714
QJQJSWFU,DUCMGGNW,852135
LSOIUSXD,FQCLOEXA,2129116
ZCELVYQU,BEZYMBBT,3122120
KAGJCHMR,SDWAYPIK,5832091
UGEQLMXM,DEWLVASR,562536
OXKURKXR,BTMOEMEP,14634075
OKMBFVKS,DBWLZWNK,287001
ATLDMDBO,UIFPPCLR,186385
FQCLOEXA,GMBFCMIU,135830
XIIEJNEE,FITUEHWN,207203
GIKPEWTY,MBSBZBXA,4796852
VBYCLTYZ,FQCLOEXA,2128714
ZXERAXWP,ZKENOUDA,504590
GYHKIVQT,FCYBOAXC,105413020
XIIEJNEE,DNMPSKTB,4928722
WHPUAOID,WBLJNPZQ,294469
OKMBFVKS,XUOIQPFL,2208282
JBVHSUWY,AANGBULD,589530
JPBRUTWP,BSRMSVTC,462155
STZDBITS,PYZMVUWD,115047
OXKURKXR,JBVHSUWY,494807
KFQSHBNH,VMAQSTJE,148787
JPBRUTWP,DUCMGGNW,844977
JERHKLYW,AHMDUILJ,230493
JBVHSUWY,JERHKLYW,151311
ZXERAXWP,YSYHGLQK,144402
SUOYXCHP,VMAQSTJE,162707
SAHWCZNH,DNMPSKTB,4926051
RAWUKQMJ,WBLJNPZQ,289263
LSOIUSXD,AHMDUILJ,230429
FQCLOEXA,KAGJCHMR,143822
GYHKIVQT,VMAQSTJE,131030
FQCLOEXA,PLMZALFA,134744
RJGPVEXX,FQCLOEXA,2128448
ZGJXVMNI,QJQJSWFU,248437
QRKRBYJL,QJQJSWFU,251129
WPQXWHYO,AANGBULD,570621
XIIEJNEE,JPBRUTWP,5695965
GIKPEWTY,SUOYXCHP,138467
GIKPEWTY,STZDBITS,22043693
RJCAXSGH,FQCLOEXA,2122331
LPHPPJUG,WPQXWHYO,11580848
NAQIHUKZ,WHPUAOID,168608
NZKBIBNU,RJGPVEXX,781449
QJQJSWFU,LTOYKIML,556835
DBWLZWNK,LPHPPJUG,1306748
KAGJCHMR,ZXERAXWP,166773
FTSVTTSR,OKMBFVKS,2021349
GKQIJYDH,LLHREMKS,175873
SNHYOVBM,FRHNWLNI,926017
DEWLVASR,FCYBOAXC,105454434
RUVXNNVA,DEWLVASR,562690
VWMBASNE,NZKBIBNU,386637
AXULOHBQ,WQMVCOEM,142575
DBWLZWNK,NAQIHUKZ,137769
DNMPSKTB,JBVHSUWY,484573
BSRMSVTC,AHMDUILJ,230394
JBVHSUWY,OKMBFVKS,2021310
RJGPVEXX,DEWLVASR,561459
JPBRUTWP,FRHNWLNI,918835
GYHKIVQT,JPBRUTWP,5664543
RJCAXSGH,SDWAYPIK,5824995
FCYBOAXC,UQYUIVVR,6970039
HXYSSRXE,ELQGMQWE,810052
EVBVXETX,BTMOEMEP,14628000
ROACSLMG,HCDTGMST,172536
GYHKIVQT,FITUEHWN,165494
GKQIJYDH,DBWLZWNK,200753
BSRMSVTC,QJQJSWFU,252628
ZXERAXWP,FWUCPMMW,151817
LSOIUSXD,LPHPPJUG,1308013
FCYBOAXC,QSDCUCLB,0
BLANHGYY,QSDCUCLB,138188
DBWLZWNK,RAWUKQMJ,3840633
JBVHSUWY,WHPUAOID,168330
IGDVVKUD,FRHNWLNI,926096
CCLHWFWF,PLMZALFA,117939
JBVHSUWY,HCDTGMST,175114
QVLMOEYE,DEWLVASR,561114
ZCELVYQU,KJNSOAHR,14338989
KJNSOAHR,ANWUJOKX,118989
KJNSOAHR,XIIEJNEE,157932
OKMBFVKS,BLANHGYY,182744
VWMBASNE,AHMDUILJ,230289
ZCELVYQU,AXULOHBQ,190059
RCBZUSIM,RJGPVEXX,781955
RCBZUSIM,BUZIIBYG,14526813
LRVGFDFM,EVBVXETX,4887268
WQMVCOEM,AHMDUILJ,230501
AHMDUILJ,XIFHSOWQ,187967
UIFPPCLR,ZGJXVMNI,2474594
BEZYMBBT,OXKURKXR,226266
ROACSLMG,GMBFCMIU,135174
FTSVTTSR,DBWLZWNK,289711
DUCMGGNW,FRHNWLNI,924937
ZXERAXWP,LTOYKIML,556809
RCBZUSIM,LPHPPJUG,1308217
AHMDUILJ,KEUWZRKO,480415
KAGJCHMR,GYHKIVQT,19266031
QKXNTIIB,SAAYMURU,158611
TANNMIMB,RJGPVEXX,781978
RCBZUSIM,VBYCLTYZ,627500
LPHPPJUG,PLMZALFA,136407
FITUEHWN,QSDCUCLB,138124
PYZMVUWD,ZKENOUDA,504658
OGAFEHLU,LSOIUSXD,365888
VBYCLTYZ,GIKPEWTY,137734
XIPPENFQ,LPHPPJUG,1308007
VBYCLTYZ,UIFPPCLR,237736
XIIEJNEE,SUOYXCHP,138467
FQCLOEXA,WQMVCOEM,140216
SUOYXCHP,FQCLOEXA,2129170
XMKRPGLB,VMAQSTJE,161716
ZGJXVMNI,AXULOHBQ,186206
XIPPENFQ,LSOIUSXD,365684
ANWUJOKX,BJALXPFS,289924
LSOIUSXD,ZXERAXWP,166717
OKMBFVKS,OGAFEHLU,135476
GIKPEWTY,LSOIUSXD,365919
QJQJSWFU,RCBZUSIM,145486
HXYSSRXE,OKMBFVKS,2011082
ROACSLMG,UXSPKBJR,608737
STZDBITS,FQCLOEXA,2095039
WPQXWHYO,OKMBFVKS,2007681
AHMDUILJ,IGDVVKUD,152271
KEUWZRKO,KJNSOAHR,14340358
KAGJCHMR,OXKURKXR,232231
RAWUKQMJ,BLANHGYY,178520
SNHYOVBM,GIKPEWTY,138191
LRVGFDFM,QJQJSWFU,231960
HCDTGMST,JPBRUTWP,5696164
ROACSLMG,RAWUKQMJ,3838713
PYZMVUWD,OXKURKXR,232232
AHMDUILJ,JERHKLYW,151256
BEZYMBBT,ANWUJOKX,130700
ZGJXVMNI,NAQIHUKZ,135931
LUENUFGA,UGEQLMXM,311996
RUVXNNVA,QKXNTIIB,1609726
FCYBOAXC,MIRCVAMV,12974
SDWAYPIK,FQCLOEXA,2120470
WHPUAOID,FRHNWLNI,926021
ZXERAXWP,AHMDUILJ,230433
SAHWCZNH,FITUEHWN,202257
MIRCVAMV,FCYBOAXC,105455004
ATLDMDBO,XIPPENFQ,192994
HCDTGMST,OKMBFVKS,2021440
HXYSSRXE,TGOELCAG,348568
JPBRUTWP,KFQSHBNH,10057058
SDWAYPIK,DJBLNPNC,133185
AXULOHBQ,QJQJSWFU,253248
PYZMVUWD,EVBVXETX,4935192
QSDCUCLB,OXKURKXR,232232
APQGTRMF,AANGBULD,589579
EVBVXETX,WQMVCOEM,135278
UGEQLMXM,FWUCPMMW,151656
JPBRUTWP,VMAQSTJE,154664
HCDTGMST,VBYCLTYZ,627375
TGOELCAG,BUZIIBYG,14526831
SNHYOVBM,ELQGMQWE,819292
NZKBIBNU,ZCELVYQU,322934
AHMDUILJ,ANWUJOKX,138007
AHMDUILJ,WBLJNPZQ,294304
BEZYMBBT,STZDBITS,22037728
EVBVXETX,AXULOHBQ,182720
SUOYXCHP,LUENUFGA,3517654
WBLJNPZQ,QKXNTIIB,1609410
WQMVCOEM,KEUWZRKO,480600
LPHPPJUG,RAWUKQMJ,3840010
NZKBIBNU,ZXERAXWP,166216
XMKRPGLB,KAGJCHMR,143398
TGOELCAG,FRHNWLNI,926108
CCLHWFWF,NZKBIBNU,351734
DNMPSKTB,MBSBZBXA,4788344
OXKURKXR,VBYCLTYZ,627363
UXSPKBJR,FWUCPMMW,151183
DDEXPPXU,ZKENOUDA,504636
UIFPPCLR,JBVHSUWY,494897
VMAQSTJE,SNHYOVBM,365139
GMBFCMIU,RAWUKQMJ,3842128
BTMOEMEP,ZGJXVMNI,2462037
OGAFEHLU,LPHPPJUG,1308243
QSDCUCLB,FCYBOAXC,105455008
WPQXWHYO,XIIEJNEE,158316
QJQJSWFU,KJNSOAHR,14340774
DUCMGGNW,RAWUKQMJ,3838361
LTOYKIML,ROACSLMG,2275624
HXYSSRXE,LUENUFGA,3507141
RUVXNNVA,KFQSHBNH,10064898
YSYHGLQK,TANNMIMB,138186
ZGJXVMNI,UIFPPCLR,235602
LPHPPJUG,GYHKIVQT,19264257
ROACSLMG,WQMVCOEM,139211
QRKRBYJL,GMBFCMIU,134571
VWMBASNE,BSRMSVTC,469121
QJQJSWFU,LPHPPJUG,1308021
JERHKLYW,UIFPPCLR,237852
PYZMVUWD,SAHWCZNH,1824948
VUAFAIYJ,AANGBULD,589417
VMAQSTJE,ZXERAXWP,166754
IGDVVKUD,RAWUKQMJ,3842127
DBWLZWNK,DEWLVASR,562308
APQGTRMF,BJALXPFS,289928
WBLJNPZQ,JERHKLYW,151059
UGEQLMXM,UIFPPCLR,237633
LPHPPJUG,BSRMSVTC,468204
XIPPENFQ,KJNSOAHR,14340779
SDWAYPIK,BLANHGYY,182864
ZGJXVMNI,RCBZUSIM,141817
FTSVTTSR,ZKENOUDA,504281
RUVXNNVA,RJCAXSGH,4640815
GKQIJYDH,ZCELVYQU,317594
OXKURKXR,LPHPPJUG,1308102
NZKBIBNU,QJQJSWFU,252768
AXULOHBQ,SUOYXCHP,138334
RJCAXSGH,XIIEJNEE,170223
TGOELCAG,PYZMVUWD,142501
BTMOEMEP,AXULOHBQ,171540
CCLHWFWF,FITUEHWN,190793
XUOIQPFL,PYZMVUWD,136639
SDWAYPIK,QSDCUCLB,129879
UQYUIVVR,JERHKLYW,148923
ZKENOUDA,JPBRUTWP,5695465
QJQJSWFU,ZKENOUDA,504435
FCYBOAXC,GIKPEWTY,0
KAGJCHMR,NZKBIBNU,386573
VUAFAIYJ,VBYCLTYZ,627153
PYZMVUWD,OGAFEHLU,138192
TANNMIMB,BSRMSVTC,469995
CCLHWFWF,HCDTGMST,114970
WHPUAOID,GIKPEWTY,138177
FRHNWLNI,JPBRUTWP,5694872
SAHWCZNH,JBVHSUWY,489728
KEUWZRKO,ATLDMDBO,43516520
LPHPPJUG,RJGPVEXX,780193
DUCMGGNW,HXYSSRXE,4866941
BLANHGYY,ROACSLMG,2276114
QSDCUCLB,FWUCPMMW,151885
GIKPEWTY,VUAFAIYJ,829810
ANWUJOKX,XUOIQPFL,2210897
MIRCVAMV,LPHPPJUG,1308239
RCBZUSIM,UIFPPCLR,237854
ATLDMDBO,VWMBASNE,131039
ANWUJOKX,UGEQLMXM,324126
VMAQSTJE,RJGPVEXX,781890
OXKURKXR,OJIFIHMZ,3058532
ZGJXVMNI,ZXERAXWP,161086
BTMOEMEP,SUOYXCHP,127395
UXSPKBJR,UGEQLMXM,323453
LRVGFDFM,BLANHGYY,148061
ELQGMQWE,RJGPVEXX,781224
LPHPPJUG,ELQGMQWE,817515
VBYCLTYZ,DBWLZWNK,289660
PYZMVUWD,JPBRUTWP,5696244
FRHNWLNI,DDEXPPXU,149169
QRKRBYJL,DBWLZWNK,286405
RCBZUSIM,ZKENOUDA,504640
BTMOEMEP,KJNSOAHR,14325127
PLMZALFA,SAHWCZNH,1824955
GIKPEWTY,PYZMVUWD,143270
AHMDUILJ,WQMVCOEM,142496
MBSBZBXA,PLMZALFA,127820
OKMBFVKS,UXSPKBJR,609524
VUAFAIYJ,JPBRUTWP,5696027
XIPPENFQ,KAGJCHMR,146333
LPHPPJUG,ZXERAXWP,164999
DJBLNPNC,LRVGFDFM,2975161
DBWLZWNK,UIFPPCLR,237480
BJALXPFS,ZKENOUDA,504207
ROACSLMG,XIIEJNEE,175015
SUOYXCHP,XIFHSOWQ,187815
FRHNWLNI,GYHKIVQT,19263526
AXULOHBQ,AANGBULD,589569
LRVGFDFM,FCYBOAXC,105433672
QVLMOEYE,OXKURKXR,230655
GMBFCMIU,DNMPSKTB,4928722
LRVGFDFM,ZGJXVMNI,2455147
ATLDMDBO,AANGBULD,542663
GIKPEWTY,SAHWCZNH,1824955
FQCLOEXA,DJBLNPNC,137732
RCBZUSIM,QRKRBYJL,2307963
FQCLOEXA,SAAYMURU,163922
LTOYKIML,WHPUAOID,168103
VMAQSTJE,DEWLVASR,562566
QVLMOEYE,GIKPEWTY,136751
OJIFIHMZ,UXSPKBJR,608162
ROACSLMG,GYHKIVQT,19262820
VUAFAIYJ,DEWLVASR,562235
JBVHSUWY,STZDBITS,22043042
MIRCVAMV,OXKURKXR,232232
JERHKLYW,XUOIQPFL,2210887
UQYUIVVR,SDWAYPIK,5826144
DBWLZWNK,NZKBIBNU,386681
FRHNWLNI,QJQJSWFU,250963
FQCLOEXA,JSLXRQOK,146277
BTMOEMEP,BEZYMBBT,3108258
QJQJSWFU,BUZIIBYG,14526640
ZXERAXWP,WBLJNPZQ,294526
UXSPKBJR,OXKURKXR,231220
OKMBFVKS,PYZMVUWD,140554
YSYHGLQK,VMAQSTJE,162730
FWUCPMMW,ROACSLMG,2276121
RJGPVEXX,NZKBIBNU,386003
WQMVCOEM,FRHNWLNI,925823
VWMBASNE,EVBVXETX,4934980
AXULOHBQ,GYHKIVQT,19265943
FDXPMYGF,DNMPSKTB,4928716
RCBZUSIM,DJBLNPNC,139771
BSRMSVTC,SAHWCZNH,1824290
NZKBIBNU,VWMBASNE,233561
AANGBULD,NZKBIBNU,386081
OGAFEHLU,XIFHSOWQ,188167
OKMBFVKS,QJQJSWFU,250581
KEUWZRKO,QJQJSWFU,252651
LSOIUSXD,EVBVXETX,4935119
LSOIUSXD,DEWLVASR,562531
FWUCPMMW,DUCMGGNW,852235
FQCLOEXA,VBYCLTYZ,624762
ZCELVYQU,FDXPMYGF,139531
LPHPPJUG,OKMBFVKS,2019810
GKQIJYDH,ELQGMQWE,812969
ZXERAXWP,KJNSOAHR,14340820
CCLHWFWF,JBVHSUWY,428927
ELQGMQWE,YSYHGLQK,143675
BJALXPFS,QSDCUCLB,137961
JBVHSUWY,GYHKIVQT,19265672
UQYUIVVR,KEUWZRKO,477609
KAGJCHMR,LLHREMKS,181778
JBVHSUWY,PYZMVUWD,142618
ZGJXVMNI,XIFHSOWQ,185907
OKMBFVKS,LLHREMKS,179171
EVBVXETX,JSLXRQOK,140366
QVLMOEYE,UGEQLMXM,322295
BJALXPFS,BTMOEMEP,14633993
LSOIUSXD,BJALXPFS,289739
RJGPVEXX,OGAFEHLU,137160
QKXNTIIB,JERHKLYW,149929
DUCMGGNW,SUOYXCHP,136878
UXSPKBJR,XIFHSOWQ,187130
AANGBULD,RJGPVEXX,781272
ROACSLMG,OXKURKXR,229427
ELQGMQWE,DNMPSKTB,4927049
RAWUKQMJ,OGAFEHLU,130549
ZGJXVMNI,MBSBZBXA,4792992
STZDBITS,DBWLZWNK,261803
KAGJCHMR,ZGJXVMNI,2474733
BSRMSVTC,DNMPSKTB,4928417
CCLHWFWF,QKXNTIIB,1544835
FTSVTTSR,YSYHGLQK,144254
BJALXPFS,VBYCLTYZ,627210
NAQIHUKZ,SNHYOVBM,365261
XUOIQPFL,RJCAXSGH,4634488
DJBLNPNC,DNMPSKTB,4928722
XIPPENFQ,AXULOHBQ,189893
DEWLVASR,DUCMGGNW,851118
ROACSLMG,RCBZUSIM,142264
LUENUFGA,HXYSSRXE,4861253
RJGPVEXX,ANWUJOKX,136961
ROACSLMG,TANNMIMB,135174
GYHKIVQT,RAWUKQMJ,3830578
FRHNWLNI,GMBFCMIU,136820
SNHYOVBM,ZXERAXWP,166776
DBWLZWNK,FQCLOEXA,2128749
CCLHWFWF,JPBRUTWP,5635372
PLMZALFA,UIFPPCLR,237863
LUENUFGA,AHMDUILJ,223684
FITUEHWN,KFQSHBNH,10064740
UIFPPCLR,OGAFEHLU,138052
APQGTRMF,WQMVCOEM,142620
UGEQLMXM,ELQGMQWE,819152
VMAQSTJE,XMKRPGLB,1169765
QVLMOEYE,UIFPPCLR,236031
OKMBFVKS,UGEQLMXM,321607
FQCLOEXA,AANGBULD,586171
MBSBZBXA,ROACSLMG,2271761
UIFPPCLR,AANGBULD,589563
VWMBASNE,FRHNWLNI,925958
VUAFAIYJ,OGAFEHLU,137198
DNMPSKTB,UQYUIVVR,7139733
IGDVVKUD,BEZYMBBT,3124007
FRHNWLNI,WQMVCOEM,140442
ELQGMQWE,ZGJXVMNI,2473980
APQGTRMF,FRHNWLNI,926104
EVBVXETX,QVLMOEYE,1077609
MIRCVAMV,LSOIUSXD,365919
DBWLZWNK,ZXERAXWP,166374
ZCELVYQU,VBYCLTYZ,625626
DNMPSKTB,LSOIUSXD,358063
ZGJXVMNI,OXKURKXR,227568
BUZIIBYG,WQMVCOEM,112701
DBWLZWNK,SDWAYPIK,5830605
ZXERAXWP,XUOIQPFL,2210829
BSRMSVTC,ZGJXVMNI,2474069
XIFHSOWQ,ATLDMDBO,43516981
DJBLNPNC,TANNMIMB,138192
DEWLVASR,JBVHSUWY,494374
QKXNTIIB,APQGTRMF,168956
XUOIQPFL,SNHYOVBM,358934
FTSVTTSR,QKXNTIIB,1609480
QKXNTIIB,QJQJSWFU,251826
WPQXWHYO,ZXERAXWP,145861
STZDBITS,SNHYOVBM,278237
DBWLZWNK,JSLXRQOK,148608
SDWAYPIK,HCDTGMST,169247
ZKENOUDA,VBYCLTYZ,627375
UIFPPCLR,JERHKLYW,151333
FDXPMYGF,BJALXPFS,289966
GKQIJYDH,FDXPMYGF,131055
NAQIHUKZ,YSYHGLQK,144462
BJALXPFS,FITUEHWN,207332
AHMDUILJ,BTMOEMEP,14634149
DNMPSKTB,DDEXPPXU,143646
FRHNWLNI,FDXPMYGF,138543
WPQXWHYO,FDXPMYGF,120652
ZKENOUDA,RAWUKQMJ,3841390
ANWUJOKX,FQCLOEXA,2129171
YSYHGLQK,RCBZUSIM,145673
JBVHSUWY,QJQJSWFU,252921
RJCAXSGH,DBWLZWNK,282006
KFQSHBNH,FQCLOEXA,2123408
UXSPKBJR,ROACSLMG,2275500
CCLHWFWF,WBLJNPZQ,228530
QSDCUCLB,AHMDUILJ,230501
LTOYKIML,WBLJNPZQ,294093
KFQSHBNH,MBSBZBXA,4782908
VUAFAIYJ,GYHKIVQT,19265691
BSRMSVTC,MBSBZBXA,4796169
BTMOEMEP,RJGPVEXX,769281
XIFHSOWQ,AHMDUILJ,230439
ELQGMQWE,JERHKLYW,150605
OJIFIHMZ,NAQIHUKZ,130444
FRHNWLNI,UGEQLMXM,322091
YSYHGLQK,ZGJXVMNI,2474730
OXKURKXR,FDXPMYGF,140537
BEZYMBBT,BTMOEMEP,14628327
RAWUKQMJ,LPHPPJUG,1302882
FWUCPMMW,WQMVCOEM,142624
JPBRUTWP,UIFPPCLR,229796
DBWLZWNK,BEZYMBBT,3123914
TANNMIMB,WBLJNPZQ,294556
SAAYMURU,BEZYMBBT,3123936
KAGJCHMR,LPHPPJUG,1308224
JBVHSUWY,AHMDUILJ,229774
FQCLOEXA,VMAQSTJE,160279
FITUEHWN,FDXPMYGF,140420
KJNSOAHR,XUOIQPFL,2191695
SNHYOVBM,RAWUKQMJ,3842037
DDEXPPXU,JSLXRQOK,149000
FITUEHWN,DJBLNPNC,139707
BLANHGYY,YSYHGLQK,144461
HCDTGMST,BTMOEMEP,14634159
MIRCVAMV,JERHKLYW,151361
ELQGMQWE,DBWLZWNK,289012
ELQGMQWE,XMKRPGLB,1169207
BUZIIBYG,KEUWZRKO,455247
AANGBULD,SAAYMURU,165908
YSYHGLQK,GYHKIVQT,19266043
FCYBOAXC,VWMBASNE,38852
JPBRUTWP,BLANHGYY,178472
BUZIIBYG,XMKRPGLB,1137074
FWUCPMMW,RCBZUSIM,145677
HXYSSRXE,QRKRBYJL,2297458
KJNSOAHR,FITUEHWN,193522
BJALXPFS,RAWUKQMJ,3841978
AANGBULD,UQYUIVVR,7147276
QRKRBYJL,EVBVXETX,4927355
KJNSOAHR,XIPPENFQ,240588
SAAYMURU,KAGJCHMR,146542
FDXPMYGF,MBSBZBXA,4796846
PLMZALFA,JSLXRQOK,149023
ZGJXVMNI,VWMBASNE,229304
BJALXPFS,SUOYXCHP,138334
UQYUIVVR,JBVHSUWY,491606
RAWUKQMJ,DJBLNPNC,134487
YSYHGLQK,XMKRPGLB,1169997
XIIEJNEE,RAWUKQMJ,3841849
VWMBASNE,FITUEHWN,207332
GYHKIVQT,ZCELVYQU,291808
WHPUAOID,WQMVCOEM,142610
MBSBZBXA,FTSVTTSR,316571
LRVGFDFM,BJALXPFS,251867
RAWUKQMJ,XIFHSOWQ,182875
UGEQLMXM,SUOYXCHP,138343
LTOYKIML,OJIFIHMZ,3058303
CCLHWFWF,XIPPENFQ,225845
CCLHWFWF,TANNMIMB,73301
LSOIUSXD,APQGTRMF,171935
RAWUKQMJ,CCLHWFWF,15409921
HCDTGMST,QKXNTIIB,1609646
XIPPENFQ,WBLJNPZQ,294396
RCBZUSIM,ELQGMQWE,819306
FITUEHWN,RJCAXSGH,4640620
VMAQSTJE,LPHPPJUG,1308207
KJNSOAHR,LSOIUSXD,346772
XIIEJNEE,OGAFEHLU,138192
UIFPPCLR,VMAQSTJE,162675
UXSPKBJR,OKMBFVKS,2020894
OGAFEHLU,ZXERAXWP,166790
VBYCLTYZ,DEWLVASR,562233
LSOIUSXD,FDXPMYGF,140506
VWMBASNE,XUOIQPFL,2210762
FITUEHWN,ZCELVYQU,323443
LLHREMKS,BJALXPFS,289861
VBYCLTYZ,GMBFCMIU,138065
QRKRBYJL,JBVHSUWY,487116
AHMDUILJ,FTSVTTSR,320730
RCBZUSIM,VMAQSTJE,162708
VBYCLTYZ,AANGBULD,589492
SUOYXCHP,MBSBZBXA,4796852
FDXPMYGF,ROACSLMG,2276119
RAWUKQMJ,ELQGMQWE,811663
XIFHSOWQ,KEUWZRKO,480530
JPBRUTWP,YSYHGLQK,136403
KFQSHBNH,DBWLZWNK,284263
PLMZALFA,EVBVXETX,4935192
VMAQSTJE,ZGJXVMNI,2474698
JBVHSUWY,KFQSHBNH,10064809
JERHKLYW,KEUWZRKO,480591
KEUWZRKO,HCDTGMST,175231
JERHKLYW,QRKRBYJL,2307949
QRKRBYJL,VWMBASNE,233011
WPQXWHYO,VWMBASNE,214208
BEZYMBBT,VBYCLTYZ,618812
WHPUAOID,RUVXNNVA,138167
RCBZUSIM,LSOIUSXD,365894
QSDCUCLB,APQGTRMF,172196
RCBZUSIM,XMKRPGLB,1169979
NZKBIBNU,WQMVCOEM,142194
LPHPPJUG,BJALXPFS,287850
HCDTGMST,SUOYXCHP,138385
FWUCPMMW,UQYUIVVR,7147982
XMKRPGLB,FITUEHWN,206468
TGOELCAG,UIFPPCLR,237802
QSDCUCLB,UIFPPCLR,237863
LSOIUSXD,QKXNTIIB,1609567
LUENUFGA,SDWAYPIK,5819970
XMKRPGLB,AHMDUILJ,230051
VMAQSTJE,SAHWCZNH,1824920
ZKENOUDA,ATLDMDBO,43516313
LLHREMKS,VUAFAIYJ,829066
TGOELCAG,SAHWCZNH,1824186
AHMDUILJ,QVLMOEYE,1086014
ANWUJOKX,GYHKIVQT,19266048
SAAYMURU,QJQJSWFU,253244
OKMBFVKS,RAWUKQMJ,3839609
VMAQSTJE,KJNSOAHR,14340652
FTSVTTSR,BEZYMBBT,3123642
RJGPVEXX,ZCELVYQU,322867
JERHKLYW,WBLJNPZQ,294545
RCBZUSIM,TGOELCAG,357375
