leading_item_id,following_item_id,value
DUCMGGNW,OGAFEHLU,0
PYZMVUWD,VUAFAIYJ,582844
SUOYXCHP,QSDCUCLB,4
HCDTGMST,PLMZALFA,0
UIFPPCLR,RJGPVEXX,605191
TGOELCAG,LLHREMKS,45947
DJBLNPNC,CCLHWFWF,14101580
BUZIIBYG,GIKPEWTY,0
LTOYKIML,ZCELVYQU,137442
XIPPENFQ,FCYBOAXC,111121953
SUOYXCHP,QJQJSWFU,126736
UGEQLMXM,ELQGMQWE,711795
SDWAYPIK,RJGPVEXX,605191
GIKPEWTY,VMAQSTJE,34540
AANGBULD,DEWLVASR,417754
EVBVXETX,ZGJXVMNI,2630438
RUVXNNVA,BLANHGYY,32823
KAGJCHMR,ELQGMQWE,711795
LSOIUSXD,DNMPSKTB,5167499
ZKENOUDA,APQGTRMF,25527
UGEQLMXM,KJNSOAHR,13964898
VWMBASNE,VUAFAIYJ,582844
KAGJCHMR,ZKENOUDA,373089
STZDBITS,AHMDUILJ,106090
OGAFEHLU,WQMVCOEM,42718
FCYBOAXC,QSDCUCLB,4
LSOIUSXD,FCYBOAXC,111121953
ZXERAXWP,BEZYMBBT,3486807
ZKENOUDA,QVLMOEYE,967095
LRVGFDFM,VUAFAIYJ,582844
HCDTGMST,LPHPPJUG,1222239
AHMDUILJ,RCBZUSIM,7614
FCYBOAXC,PLMZALFA,0
ZKENOUDA,DNMPSKTB,5167499
ZKENOUDA,GYHKIVQT,15789498
OXKURKXR,ZKENOUDA,373089
FTSVTTSR,KAGJCHMR,5743
UGEQLMXM,FQCLOEXA,1906189
BEZYMBBT,XMKRPGLB,1398564
ZKENOUDA,VMAQSTJE,34540
FCYBOAXC,LUENUFGA,3702768
VMAQSTJE,JPBRUTWP,5601918
CCLHWFWF,VUAFAIYJ,582844
DNMPSKTB,EVBVXETX,5157814
SAHWCZNH,JSLXRQOK,8039
FTSVTTSR,SUOYXCHP,418
UQYUIVVR,BSRMSVTC,285558
DUCMGGNW,BUZIIBYG,15330505
UQYUIVVR,WHPUAOID,24027
ZKENOUDA,XUOIQPFL,2585695
AXULOHBQ,LPHPPJUG,1222239
ROACSLMG,GIKPEWTY,0
XIFHSOWQ,ZXERAXWP,27197
KEUWZRKO,WQMVCOEM,42718
JSLXRQOK,QJQJSWFU,126736
JSLXRQOK,ANWUJOKX,0
KFQSHBNH,UIFPPCLR,81900
TANNMIMB,ANWUJOKX,0
LUENUFGA,AXULOHBQ,73175
FRHNWLNI,XIPPENFQ,102552
PYZMVUWD,RJGPVEXX,605191
FTSVTTSR,UGEQLMXM,173044
TANNMIMB,WPQXWHYO,10908449
LTOYKIML,MBSBZBXA,6160643
SNHYOVBM,AHMDUILJ,106090
OKMBFVKS,UQYUIVVR,5026263
AXULOHBQ,UXSPKBJR,490897
XMKRPGLB,PYZMVUWD,4701
LSOIUSXD,KJNSOAHR,13964898
BLANHGYY,WPQXWHYO,10908449
AXULOHBQ,FQCLOEXA,1906189
LSOIUSXD,RJCAXSGH,4423848
BLANHGYY,FQCLOEXA,1906189
RCBZUSIM,ZGJXVMNI,2630438
AXULOHBQ,ZGJXVMNI,2630438
RJGPVEXX,JBVHSUWY,322065
LSOIUSXD,KFQSHBNH,9654609
OJIFIHMZ,KEUWZRKO,413339
BEZYMBBT,LPHPPJUG,1222239
LSOIUSXD,ELQGMQWE,711795
RCBZUSIM,LPHPPJUG,1222239
ZKENOUDA,OXKURKXR,98073
LTOYKIML,APQGTRMF,25527
ZKENOUDA,QRKRBYJL,2217855
AXULOHBQ,NZKBIBNU,249213
AANGBULD,OKMBFVKS,1836910
OXKURKXR,RJCAXSGH,4423848
BJALXPFS,ZGJXVMNI,2630438
FDXPMYGF,AHMDUILJ,106090
BLANHGYY,LSOIUSXD,206972
ZKENOUDA,SDWAYPIK,5358826
WHPUAOID,XMKRPGLB,1398564
QJQJSWFU,AANGBULD,324918
PYZMVUWD,ZXERAXWP,27197
UGEQLMXM,ZGJXVMNI,2630438
PYZMVUWD,XMKRPGLB,1398564
JERHKLYW,BEZYMBBT,3486807
BJALXPFS,ZKENOUDA,373089
ZKENOUDA,BEZYMBBT,3486807
FQCLOEXA,AXULOHBQ,73175
HCDTGMST,RCBZUSIM,7614
UGEQLMXM,DEWLVASR,417754
XIIEJNEE,UGEQLMXM,173044
SUOYXCHP,FCYBOAXC,111121953
UQYUIVVR,HCDTGMST,61169
APQGTRMF,FQCLOEXA,1906189
UGEQLMXM,ZKENOUDA,373089
ZKENOUDA,WBLJNPZQ,149247
OGAFEHLU,UQYUIVVR,5026263
QKXNTIIB,AHMDUILJ,106090
ZGJXVMNI,LUENUFGA,3702768
GIKPEWTY,DUCMGGNW,640042
XUOIQPFL,ZXERAXWP,27197
KAGJCHMR,DEWLVASR,417754
DEWLVASR,QJQJSWFU,126736
AANGBULD,LSOIUSXD,206972
ZKENOUDA,UGEQLMXM,173044
BLANHGYY,EVBVXETX,5157814
DEWLVASR,RAWUKQMJ,3602369
LSOIUSXD,ZKENOUDA,373089
APQGTRMF,RJGPVEXX,605191
NAQIHUKZ,OKMBFVKS,1836910
ELQGMQWE,OXKURKXR,98073
HCDTGMST,FRHNWLNI,968919
AANGBULD,APQGTRMF,25527
OXKURKXR,DEWLVASR,417754
CCLHWFWF,DUCMGGNW,640042
HCDTGMST,ATLDMDBO,42136251
SAHWCZNH,BJALXPFS,134992
LRVGFDFM,XMKRPGLB,1398564
AHMDUILJ,BSRMSVTC,285558
LSOIUSXD,CCLHWFWF,14101580
LTOYKIML,AANGBULD,324918
AXULOHBQ,ZKENOUDA,373089
GIKPEWTY,BUZIIBYG,15330505
AXULOHBQ,WPQXWHYO,10908449
AANGBULD,UIFPPCLR,81900
SDWAYPIK,FITUEHWN,78659
LTOYKIML,OXKURKXR,98073
AXULOHBQ,EVBVXETX,5157814
TGOELCAG,OJIFIHMZ,2537263
GYHKIVQT,UQYUIVVR,5026263
PLMZALFA,RAWUKQMJ,3602369
FDXPMYGF,WPQXWHYO,10908449
LSOIUSXD,LRVGFDFM,11241783
DJBLNPNC,ROACSLMG,2165616
WQMVCOEM,XIFHSOWQ,72107
ROACSLMG,AHMDUILJ,106090
LPHPPJUG,SDWAYPIK,5358826
DUCMGGNW,ANWUJOKX,0
FQCLOEXA,AHMDUILJ,106090
AANGBULD,DNMPSKTB,5167499
AANGBULD,GYHKIVQT,15789498
UXSPKBJR,DUCMGGNW,640042
VMAQSTJE,WPQXWHYO,10908449
FDXPMYGF,EVBVXETX,5157814
TANNMIMB,FRHNWLNI,968919
BEZYMBBT,RJGPVEXX,605191
PLMZALFA,FCYBOAXC,111121953
AANGBULD,SDWAYPIK,5358826
SDWAYPIK,ZCELVYQU,137442
AANGBULD,QVLMOEYE,967095
SUOYXCHP,RJGPVEXX,605191
ROACSLMG,TGOELCAG,174754
RUVXNNVA,BEZYMBBT,3486807
FCYBOAXC,QKXNTIIB,2541941
BJALXPFS,LTOYKIML,379221
OXKURKXR,KFQSHBNH,9654609
MBSBZBXA,QJQJSWFU,126736
HCDTGMST,BEZYMBBT,3486807
LLHREMKS,BEZYMBBT,3486807
YSYHGLQK,OXKURKXR,98073
PYZMVUWD,KJNSOAHR,13964898
TGOELCAG,DUCMGGNW,640042
DDEXPPXU,JERHKLYW,11200
DDEXPPXU,OJIFIHMZ,2537263
VMAQSTJE,EVBVXETX,5157814
UIFPPCLR,GKQIJYDH,6426763
UGEQLMXM,FCYBOAXC,111121953
CCLHWFWF,SUOYXCHP,418
AHMDUILJ,XUOIQPFL,2585695
JSLXRQOK,BUZIIBYG,15330505
XIPPENFQ,RAWUKQMJ,3602369
JERHKLYW,LSOIUSXD,206972
ELQGMQWE,GIKPEWTY,0
JBVHSUWY,IGDVVKUD,12326
CCLHWFWF,ZXERAXWP,27197
BJALXPFS,BSRMSVTC,285558
AANGBULD,OXKURKXR,98073
SUOYXCHP,WPQXWHYO,10908449
AHMDUILJ,YSYHGLQK,4320
HCDTGMST,DDEXPPXU,14150
AHMDUILJ,SAHWCZNH,2023633
ATLDMDBO,BEZYMBBT,3486807
UXSPKBJR,EVBVXETX,5157814
UQYUIVVR,AHMDUILJ,106090
NZKBIBNU,AHMDUILJ,106090
WPQXWHYO,TANNMIMB,0
GIKPEWTY,ROACSLMG,2165616
JERHKLYW,RAWUKQMJ,3602369
PYZMVUWD,DDEXPPXU,14150
FDXPMYGF,FQCLOEXA,1906189
LPHPPJUG,PYZMVUWD,4701
WQMVCOEM,ZGJXVMNI,2630438
GIKPEWTY,SNHYOVBM,454644
XUOIQPFL,VUAFAIYJ,582844
BLANHGYY,RAWUKQMJ,3602369
ATLDMDBO,WQMVCOEM,42718
OXKURKXR,LSOIUSXD,206972
JBVHSUWY,XUOIQPFL,2585695
RAWUKQMJ,WBLJNPZQ,149247
DDEXPPXU,DEWLVASR,417754
VMAQSTJE,AHMDUILJ,106090
OKMBFVKS,AANGBULD,324918
AANGBULD,LTOYKIML,379221
FRHNWLNI,ZGJXVMNI,2630438
OKMBFVKS,QRKRBYJL,2217855
RCBZUSIM,KEUWZRKO,413339
IGDVVKUD,OXKURKXR,98073
WBLJNPZQ,DNMPSKTB,5167499
XIFHSOWQ,RJGPVEXX,605191
UQYUIVVR,NAQIHUKZ,0
RJCAXSGH,VMAQSTJE,34540
IGDVVKUD,JPBRUTWP,5601918
WPQXWHYO,AHMDUILJ,106090
NAQIHUKZ,KFQSHBNH,9654609
QKXNTIIB,GIKPEWTY,0
BSRMSVTC,SUOYXCHP,418
WPQXWHYO,PYZMVUWD,4701
YSYHGLQK,FRHNWLNI,968919
JBVHSUWY,RJCAXSGH,4423848
OJIFIHMZ,BEZYMBBT,3486807
BUZIIBYG,SNHYOVBM,454644
STZDBITS,XMKRPGLB,1398564
MBSBZBXA,JBVHSUWY,322065
JPBRUTWP,AANGBULD,324918
SAHWCZNH,ZXERAXWP,27197
LTOYKIML,XUOIQPFL,2585695
KEUWZRKO,RAWUKQMJ,3602369
BJALXPFS,OKMBFVKS,1836910
UQYUIVVR,XIFHSOWQ,72107
ZKENOUDA,JBVHSUWY,322065
DDEXPPXU,APQGTRMF,25527
JSLXRQOK,DEWLVASR,417754
STZDBITS,ZXERAXWP,27197
FCYBOAXC,LSOIUSXD,206972
ATLDMDBO,EVBVXETX,5157814
JPBRUTWP,EVBVXETX,5157814
MIRCVAMV,FITUEHWN,78659
ZCELVYQU,BEZYMBBT,3486807
TGOELCAG,JPBRUTWP,5601918
FITUEHWN,BEZYMBBT,3486807
WQMVCOEM,XIPPENFQ,102552
WHPUAOID,LSOIUSXD,206972
RCBZUSIM,FQCLOEXA,1906189
XIPPENFQ,QKXNTIIB,2541941
IGDVVKUD,LPHPPJUG,1222239
XIPPENFQ,UGEQLMXM,173044
KAGJCHMR,SDWAYPIK,5358826
LSOIUSXD,FQCLOEXA,1906189
JERHKLYW,DNMPSKTB,5167499
ZGJXVMNI,AXULOHBQ,73175
BTMOEMEP,ZGJXVMNI,2630438
QVLMOEYE,RJCAXSGH,4423848
JPBRUTWP,KFQSHBNH,9654609
ELQGMQWE,DNMPSKTB,5167499
ZGJXVMNI,VWMBASNE,88480
VWMBASNE,EVBVXETX,5157814
KFQSHBNH,VMAQSTJE,34540
XUOIQPFL,AANGBULD,324918
SAHWCZNH,QRKRBYJL,2217855
LUENUFGA,HXYSSRXE,5356483
DBWLZWNK,ZGJXVMNI,2630438
VBYCLTYZ,AANGBULD,324918
VBYCLTYZ,UIFPPCLR,81900
UIFPPCLR,JBVHSUWY,322065
GIKPEWTY,MBSBZBXA,6160643
DBWLZWNK,XMKRPGLB,1398564
LRVGFDFM,ZGJXVMNI,2630438
JBVHSUWY,KFQSHBNH,9654609
DBWLZWNK,RJCAXSGH,4423848
VUAFAIYJ,DUCMGGNW,640042
QVLMOEYE,KFQSHBNH,9654609
ATLDMDBO,UIFPPCLR,81900
JSLXRQOK,VUAFAIYJ,582844
XIFHSOWQ,KEUWZRKO,413339
XUOIQPFL,KFQSHBNH,9654609
OKMBFVKS,OGAFEHLU,0
UIFPPCLR,AANGBULD,324918
RUVXNNVA,DBWLZWNK,162894
VUAFAIYJ,JPBRUTWP,5601918
ZGJXVMNI,JPBRUTWP,5601918
QVLMOEYE,AANGBULD,324918
LPHPPJUG,BJALXPFS,134992
ZGJXVMNI,UIFPPCLR,81900
DNMPSKTB,MBSBZBXA,6160643
ZGJXVMNI,OXKURKXR,98073
VWMBASNE,WPQXWHYO,10908449
MBSBZBXA,QVLMOEYE,967095
LPHPPJUG,GYHKIVQT,15789498
LTOYKIML,STZDBITS,20910300
QRKRBYJL,DBWLZWNK,162894
VUAFAIYJ,FWUCPMMW,9048
FQCLOEXA,TGOELCAG,174754
ZGJXVMNI,ELQGMQWE,711795
XIFHSOWQ,LRVGFDFM,11241783
NZKBIBNU,UXSPKBJR,490897
IGDVVKUD,FRHNWLNI,968919
LTOYKIML,LRVGFDFM,11241783
ZGJXVMNI,BTMOEMEP,13823982
PLMZALFA,VUAFAIYJ,582844
NZKBIBNU,QJQJSWFU,126736
BTMOEMEP,DEWLVASR,417754
LTOYKIML,WBLJNPZQ,149247
WPQXWHYO,KEUWZRKO,413339
QRKRBYJL,KJNSOAHR,13964898
HXYSSRXE,AANGBULD,324918
QKXNTIIB,WBLJNPZQ,149247
VWMBASNE,NZKBIBNU,249213
ROACSLMG,UXSPKBJR,490897
UXSPKBJR,XIFHSOWQ,72107
DBWLZWNK,VUAFAIYJ,582844
UIFPPCLR,DNMPSKTB,5167499
RAWUKQMJ,MIRCVAMV,44884
VUAFAIYJ,QVLMOEYE,967095
XUOIQPFL,ELQGMQWE,711795
PYZMVUWD,OGAFEHLU,0
QRKRBYJL,ELQGMQWE,711795
ATLDMDBO,ELQGMQWE,711795
GYHKIVQT,FCYBOAXC,111121953
LTOYKIML,OJIFIHMZ,2537263
DNMPSKTB,UQYUIVVR,5026263
RUVXNNVA,BUZIIBYG,15330505
ROACSLMG,XIIEJNEE,80681
JPBRUTWP,DUCMGGNW,640042
FQCLOEXA,QSDCUCLB,4
HXYSSRXE,ELQGMQWE,711795
XMKRPGLB,LPHPPJUG,1222239
LRVGFDFM,CCLHWFWF,14101580
MBSBZBXA,ATLDMDBO,42136251
QVLMOEYE,DEWLVASR,417754
SAAYMURU,XUOIQPFL,2585695
SAHWCZNH,UXSPKBJR,490897
OKMBFVKS,XUOIQPFL,2585695
ZXERAXWP,WBLJNPZQ,149247
SNHYOVBM,FRHNWLNI,968919
OJIFIHMZ,JBVHSUWY,322065
APQGTRMF,JERHKLYW,11200
LTOYKIML,QKXNTIIB,2541941
OKMBFVKS,STZDBITS,20910300
NZKBIBNU,VWMBASNE,88480
VBYCLTYZ,DBWLZWNK,162894
APQGTRMF,VBYCLTYZ,360914
BEZYMBBT,XUOIQPFL,2585695
OKMBFVKS,XMKRPGLB,1398564
ROACSLMG,RJGPVEXX,605191
BJALXPFS,SUOYXCHP,418
VUAFAIYJ,GIKPEWTY,0
ROACSLMG,HCDTGMST,61169
DBWLZWNK,BEZYMBBT,3486807
OKMBFVKS,CCLHWFWF,14101580
LUENUFGA,RJCAXSGH,4423848
LPHPPJUG,PLMZALFA,0
DNMPSKTB,WPQXWHYO,10908449
OGAFEHLU,DEWLVASR,417754
HXYSSRXE,XIPPENFQ,102552
RAWUKQMJ,RJCAXSGH,4423848
RJCAXSGH,SDWAYPIK,5358826
FRHNWLNI,DJBLNPNC,1044
JERHKLYW,ELQGMQWE,711795
FRHNWLNI,PLMZALFA,0
RJGPVEXX,FQCLOEXA,1906189
DUCMGGNW,DJBLNPNC,1044
ZCELVYQU,KJNSOAHR,13964898
VUAFAIYJ,PYZMVUWD,4701
KJNSOAHR,ATLDMDBO,42136251
QRKRBYJL,RJCAXSGH,4423848
FQCLOEXA,PLMZALFA,0
BTMOEMEP,SAHWCZNH,2023633
LUENUFGA,QRKRBYJL,2217855
QJQJSWFU,OGAFEHLU,0
AXULOHBQ,GYHKIVQT,15789498
DBWLZWNK,YSYHGLQK,4320
KEUWZRKO,QSDCUCLB,4
LLHREMKS,CCLHWFWF,14101580
GIKPEWTY,PYZMVUWD,4701
ZGJXVMNI,XIFHSOWQ,72107
EVBVXETX,QVLMOEYE,967095
QKXNTIIB,LTOYKIML,379221
FRHNWLNI,JPBRUTWP,5601918
LTOYKIML,VWMBASNE,88480
VUAFAIYJ,DEWLVASR,417754
ROACSLMG,BUZIIBYG,15330505
OJIFIHMZ,NAQIHUKZ,0
WPQXWHYO,UIFPPCLR,81900
LSOIUSXD,LTOYKIML,379221
KJNSOAHR,XIIEJNEE,80681
ELQGMQWE,ZGJXVMNI,2630438
TGOELCAG,PYZMVUWD,4701
VBYCLTYZ,RJCAXSGH,4423848
LTOYKIML,ROACSLMG,2165616
FQCLOEXA,YSYHGLQK,4320
SAHWCZNH,FQCLOEXA,1906189
XIPPENFQ,WPQXWHYO,10908449
GYHKIVQT,RAWUKQMJ,3602369
SAHWCZNH,BUZIIBYG,15330505
JERHKLYW,KEUWZRKO,413339
ATLDMDBO,RJCAXSGH,4423848
ATLDMDBO,KFQSHBNH,9654609
ELQGMQWE,DBWLZWNK,162894
KJNSOAHR,XIPPENFQ,102552
QKXNTIIB,MIRCVAMV,44884
DDEXPPXU,DUCMGGNW,640042
FWUCPMMW,VUAFAIYJ,582844
XIPPENFQ,MBSBZBXA,6160643
KJNSOAHR,ANWUJOKX,0
QJQJSWFU,LUENUFGA,3702768
GIKPEWTY,FCYBOAXC,111121953
DUCMGGNW,SUOYXCHP,418
QVLMOEYE,KJNSOAHR,13964898
ZGJXVMNI,VMAQSTJE,34540
RCBZUSIM,UXSPKBJR,490897
DEWLVASR,QRKRBYJL,2217855
HCDTGMST,SAHWCZNH,2023633
DEWLVASR,XIFHSOWQ,72107
LLHREMKS,BUZIIBYG,15330505
UQYUIVVR,VWMBASNE,88480
QVLMOEYE,UIFPPCLR,81900
JBVHSUWY,TGOELCAG,174754
UXSPKBJR,TGOELCAG,174754
ROACSLMG,BSRMSVTC,285558
JSLXRQOK,APQGTRMF,25527
VUAFAIYJ,BLANHGYY,32823
ZKENOUDA,ATLDMDBO,42136251
FDXPMYGF,MBSBZBXA,6160643
LSOIUSXD,AHMDUILJ,106090
TGOELCAG,SAHWCZNH,2023633
IGDVVKUD,OKMBFVKS,1836910
OXKURKXR,AHMDUILJ,106090
DBWLZWNK,ROACSLMG,2165616
QJQJSWFU,FDXPMYGF,2013
NZKBIBNU,RJGPVEXX,605191
WBLJNPZQ,LLHREMKS,45947
AXULOHBQ,SUOYXCHP,418
SUOYXCHP,MBSBZBXA,6160643
DUCMGGNW,IGDVVKUD,12326
VUAFAIYJ,AANGBULD,324918
QSDCUCLB,FCYBOAXC,111121953
DDEXPPXU,RCBZUSIM,7614
MBSBZBXA,OJIFIHMZ,2537263
BJALXPFS,QSDCUCLB,4
AXULOHBQ,DUCMGGNW,640042
BEZYMBBT,BTMOEMEP,13823982
VMAQSTJE,XMKRPGLB,1398564
DDEXPPXU,GIKPEWTY,0
DUCMGGNW,FRHNWLNI,968919
DBWLZWNK,FQCLOEXA,1906189
WHPUAOID,FRHNWLNI,968919
BTMOEMEP,BEZYMBBT,3486807
JERHKLYW,AHMDUILJ,106090
GIKPEWTY,FQCLOEXA,1906189
WBLJNPZQ,JERHKLYW,11200
RJGPVEXX,NZKBIBNU,249213
DUCMGGNW,UIFPPCLR,81900
VBYCLTYZ,DEWLVASR,417754
GYHKIVQT,XIIEJNEE,80681
DNMPSKTB,JBVHSUWY,322065
JBVHSUWY,STZDBITS,20910300
FDXPMYGF,UIFPPCLR,81900
GKQIJYDH,LLHREMKS,45947
OKMBFVKS,DBWLZWNK,162894
OXKURKXR,XIIEJNEE,80681
JBVHSUWY,AHMDUILJ,106090
FRHNWLNI,QSDCUCLB,4
XMKRPGLB,QJQJSWFU,126736
QVLMOEYE,EVBVXETX,5157814
CCLHWFWF,ROACSLMG,2165616
VUAFAIYJ,GYHKIVQT,15789498
UIFPPCLR,JERHKLYW,11200
OJIFIHMZ,HCDTGMST,61169
RCBZUSIM,STZDBITS,20910300
GIKPEWTY,LRVGFDFM,11241783
QVLMOEYE,SAAYMURU,26666
DBWLZWNK,SDWAYPIK,5358826
RJGPVEXX,QRKRBYJL,2217855
XMKRPGLB,KAGJCHMR,5743
ROACSLMG,WHPUAOID,24027
MBSBZBXA,UIFPPCLR,81900
FQCLOEXA,LLHREMKS,45947
BJALXPFS,FDXPMYGF,2013
QKXNTIIB,SAAYMURU,26666
ANWUJOKX,HCDTGMST,61169
UIFPPCLR,LPHPPJUG,1222239
BSRMSVTC,AHMDUILJ,106090
UXSPKBJR,HCDTGMST,61169
BSRMSVTC,VUAFAIYJ,582844
BJALXPFS,FITUEHWN,78659
JPBRUTWP,FRHNWLNI,968919
BSRMSVTC,WHPUAOID,24027
BSRMSVTC,LTOYKIML,379221
WBLJNPZQ,XIPPENFQ,102552
RAWUKQMJ,LPHPPJUG,1222239
DBWLZWNK,DNMPSKTB,5167499
JERHKLYW,QRKRBYJL,2217855
FTSVTTSR,DBWLZWNK,162894
BLANHGYY,RJGPVEXX,605191
DEWLVASR,DUCMGGNW,640042
OGAFEHLU,RJCAXSGH,4423848
ZKENOUDA,OJIFIHMZ,2537263
GKQIJYDH,LPHPPJUG,1222239
DEWLVASR,WBLJNPZQ,149247
QVLMOEYE,LSOIUSXD,206972
GKQIJYDH,DDEXPPXU,14150
ANWUJOKX,OJIFIHMZ,2537263
QVLMOEYE,DUCMGGNW,640042
KFQSHBNH,FQCLOEXA,1906189
XIPPENFQ,KJNSOAHR,13964898
QKXNTIIB,APQGTRMF,25527
MIRCVAMV,STZDBITS,20910300
FCYBOAXC,MIRCVAMV,44884
JSLXRQOK,DUCMGGNW,640042
ATLDMDBO,FRHNWLNI,968919
RAWUKQMJ,SNHYOVBM,454644
OGAFEHLU,ZXERAXWP,27197
JBVHSUWY,AANGBULD,324918
FTSVTTSR,XMKRPGLB,1398564
ELQGMQWE,JERHKLYW,11200
VUAFAIYJ,FTSVTTSR,170404
QKXNTIIB,OJIFIHMZ,2537263
ZXERAXWP,LTOYKIML,379221
MIRCVAMV,JPBRUTWP,5601918
SUOYXCHP,BEZYMBBT,3486807
JPBRUTWP,VMAQSTJE,34540
ROACSLMG,TANNMIMB,0
JBVHSUWY,WHPUAOID,24027
FTSVTTSR,BUZIIBYG,15330505
QJQJSWFU,ZKENOUDA,373089
DBWLZWNK,KFQSHBNH,9654609
ZXERAXWP,UXSPKBJR,490897
DBWLZWNK,UIFPPCLR,81900
RJCAXSGH,FQCLOEXA,1906189
FWUCPMMW,OJIFIHMZ,2537263
SAHWCZNH,VBYCLTYZ,360914
LLHREMKS,VUAFAIYJ,582844
ZKENOUDA,RAWUKQMJ,3602369
ZXERAXWP,YSYHGLQK,4320
SDWAYPIK,HCDTGMST,61169
ROACSLMG,QSDCUCLB,4
OXKURKXR,OJIFIHMZ,2537263
BSRMSVTC,SAHWCZNH,2023633
WHPUAOID,QJQJSWFU,126736
WQMVCOEM,UXSPKBJR,490897
DUCMGGNW,WBLJNPZQ,149247
KAGJCHMR,QKXNTIIB,2541941
CCLHWFWF,NZKBIBNU,249213
RJCAXSGH,XIIEJNEE,80681
ROACSLMG,BLANHGYY,32823
ZGJXVMNI,QJQJSWFU,126736
FWUCPMMW,DUCMGGNW,640042
ELQGMQWE,WPQXWHYO,10908449
WPQXWHYO,ZXERAXWP,27197
KEUWZRKO,JBVHSUWY,322065
NZKBIBNU,MIRCVAMV,44884
XMKRPGLB,FITUEHWN,78659
OJIFIHMZ,MBSBZBXA,6160643
RCBZUSIM,XMKRPGLB,1398564
FWUCPMMW,OKMBFVKS,1836910
FQCLOEXA,JSLXRQOK,8039
JBVHSUWY,GKQIJYDH,6426763
ZXERAXWP,JSLXRQOK,8039
QKXNTIIB,STZDBITS,20910300
SNHYOVBM,LTOYKIML,379221
KJNSOAHR,VWMBASNE,88480
PYZMVUWD,LTOYKIML,379221
LPHPPJUG,TANNMIMB,0
LUENUFGA,PYZMVUWD,4701
FITUEHWN,LRVGFDFM,11241783
STZDBITS,PYZMVUWD,4701
FRHNWLNI,ANWUJOKX,0
FCYBOAXC,VWMBASNE,88480
UIFPPCLR,FRHNWLNI,968919
FITUEHWN,QSDCUCLB,4
NZKBIBNU,UIFPPCLR,81900
ROACSLMG,PYZMVUWD,4701
ZCELVYQU,AXULOHBQ,73175
NZKBIBNU,RJCAXSGH,4423848
ZGJXVMNI,RCBZUSIM,7614
TGOELCAG,UIFPPCLR,81900
LPHPPJUG,FDXPMYGF,2013
VWMBASNE,KJNSOAHR,13964898
HXYSSRXE,OKMBFVKS,1836910
SAAYMURU,QJQJSWFU,126736
VUAFAIYJ,VBYCLTYZ,360914
QVLMOEYE,OXKURKXR,98073
UXSPKBJR,DEWLVASR,417754
QJQJSWFU,GKQIJYDH,6426763
XIFHSOWQ,AHMDUILJ,106090
WPQXWHYO,AANGBULD,324918
WPQXWHYO,XIIEJNEE,80681
MBSBZBXA,PLMZALFA,0
HXYSSRXE,QRKRBYJL,2217855
QKXNTIIB,WHPUAOID,24027
EVBVXETX,RJCAXSGH,4423848
VBYCLTYZ,KFQSHBNH,9654609
JPBRUTWP,ROACSLMG,2165616
QRKRBYJL,KFQSHBNH,9654609
NAQIHUKZ,CCLHWFWF,14101580
DUCMGGNW,FITUEHWN,78659
LPHPPJUG,UXSPKBJR,490897
SNHYOVBM,OXKURKXR,98073
OKMBFVKS,SNHYOVBM,454644
VBYCLTYZ,SAHWCZNH,2023633
JBVHSUWY,ANWUJOKX,0
JERHKLYW,BUZIIBYG,15330505
FQCLOEXA,AANGBULD,324918
NAQIHUKZ,VUAFAIYJ,582844
SUOYXCHP,LUENUFGA,3702768
OXKURKXR,VBYCLTYZ,360914
HXYSSRXE,LUENUFGA,3702768
LUENUFGA,ZCELVYQU,137442
JERHKLYW,DUCMGGNW,640042
ATLDMDBO,ZXERAXWP,27197
NZKBIBNU,HCDTGMST,61169
TGOELCAG,AHMDUILJ,106090
XUOIQPFL,PYZMVUWD,4701
WBLJNPZQ,RJCAXSGH,4423848
LUENUFGA,AHMDUILJ,106090
XIFHSOWQ,KJNSOAHR,13964898
LPHPPJUG,OKMBFVKS,1836910
JERHKLYW,FCYBOAXC,111121953
ZXERAXWP,STZDBITS,20910300
SNHYOVBM,QKXNTIIB,2541941
OXKURKXR,LPHPPJUG,1222239
ELQGMQWE,STZDBITS,20910300
ZCELVYQU,FCYBOAXC,111121953
UXSPKBJR,ROACSLMG,2165616
KJNSOAHR,LPHPPJUG,1222239
BTMOEMEP,UIFPPCLR,81900
BJALXPFS,DJBLNPNC,1044
KAGJCHMR,OXKURKXR,98073
ZKENOUDA,OGAFEHLU,0
BEZYMBBT,ZGJXVMNI,2630438
YSYHGLQK,XMKRPGLB,1398564
UXSPKBJR,QSDCUCLB,4
APQGTRMF,IGDVVKUD,12326
DDEXPPXU,LLHREMKS,45947
LPHPPJUG,QSDCUCLB,4
BUZIIBYG,UQYUIVVR,5026263
JBVHSUWY,XIIEJNEE,80681
BEZYMBBT,STZDBITS,20910300
NZKBIBNU,RCBZUSIM,7614
QVLMOEYE,GIKPEWTY,0
FCYBOAXC,PYZMVUWD,4701
FQCLOEXA,VMAQSTJE,34540
APQGTRMF,ROACSLMG,2165616
BTMOEMEP,ROACSLMG,2165616
SDWAYPIK,UQYUIVVR,5026263
WQMVCOEM,PYZMVUWD,4701
RJGPVEXX,OGAFEHLU,0
OJIFIHMZ,FWUCPMMW,9048
TGOELCAG,JBVHSUWY,322065
FWUCPMMW,QJQJSWFU,126736
ZXERAXWP,DJBLNPNC,1044
JBVHSUWY,OKMBFVKS,1836910
